,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.1233437756661564,7.011836327952994,2.6479872220146747,-0.2822032190444572,2.4993397005439846,PFG
SARIMA,SARIMA,2.456728053364719,8.402560219525263,2.898716995418018,-0.5365147242156816,2.888425367791172,PFG
Prophet,Prophet,12.476494689127751,173.0586242189226,13.155174807615541,-30.64596472001324,14.634896434130813,PFG
