,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,14.631340556554585,289.22434840489643,17.00659720240638,-2.8199148717715907,8.362892497532236,DLR
SARIMA,SARIMA,18.979575479479816,405.8037928596449,20.144572292795022,-4.359631552167178,10.722329428499885,DLR
Prophet,Prophet,16.69492128931087,328.52509645685166,18.12526127968509,-3.3389773669708047,9.464437871130075,DLR
