,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,22.66976500780799,767.9995296436725,27.71280443483973,-0.42345394698914673,7.209945196756714,CRWD
SARIMA,SARIMA,22.719830529340705,784.2015345340609,28.003598599716803,-0.4534836630503807,7.281245351074831,CRWD
Prophet,Prophet,33.64252116420028,1359.8104466485488,36.87560774615856,-1.5203499126321356,10.60737061517119,CRWD
