,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.046301469214522,6.302373897164361,2.510452926697563,-1.9619237235050702,7.374888101266877,GEN
SARIMA,SARIMA,2.593289667540837,8.196283068058355,2.86291513462386,-2.8520033339767186,9.232718164212946,GEN
Prophet,Prophet,4.614848174871123,22.556932241346352,4.749413883980459,-9.601070933795432,16.238189434766383,GEN
