,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,15.14063794246684,267.36329693467104,16.351247565084172,-1.4518391544796794,10.226503568936346,TGT
SARIMA,SARIMA,15.503948492697724,285.7169877721641,16.903165022331294,-1.6201505806945349,10.443098567058238,TGT
Prophet,Prophet,19.67989861310136,502.1933470059401,22.40967083662632,-3.6053341106473047,14.204849489940951,TGT
