symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period
CTRA,"{'mean': 25.819464628395227, 'std': 1.6108173221678914, 'min': 22.6200008392334, 'max': 29.709999084472656, 'median': 25.65999984741211, 'skewness': 0.12115647524753119, 'kurtosis': -1.036188638314965}","{'test_statistic': -3.006942727966823, 'p_value': 0.03425110404814501, 'critical_values': {'1%': -3.4444609168389615, '5%': -2.8677622536920317, '10%': -2.5700842229549266}}","{'annual_volatility': 0.2616722986978684, 'max_volatility': 0.5039261098450467, 'min_volatility': 0.1335701873277423, 'avg_volatility': 0.25003343440017034}","{'start_date': Timestamp('2023-01-03 00:00:00'), 'end_date': Timestamp('2024-11-08 00:00:00'), 'trading_days': 467}"
