,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.4282355079227913,7.688714204881677,2.772853080291431,-1.363967603230046,2.4264609020502528,OTIS
SARIMA,SARIMA,3.0874522993598017,11.493918527091113,3.3902682087249545,-2.5339135137781,3.0823901732640815,OTIS
Prophet,Prophet,4.4937292036131105,27.551672570209746,5.248968714920079,-7.471021244283595,4.498284893229954,OTIS
