,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,1.1402923268099414,2.1630074323745734,1.4707166390486555,-0.15100529249007133,1.4120075638979686,HOLX
SARIMA,SARIMA,1.1683161676596872,2.2991098044654663,1.5162815716302385,-0.22342970872293355,1.4465852290377277,HOLX
Prophet,Prophet,1.5298703959819544,2.815461681048127,1.6779337534742327,-0.4981970228977941,1.915148155294416,HOLX
