,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,20.36935704899541,816.0137300554503,28.565954037200477,-0.8835700833000257,7.652541888922997,CDNS
SARIMA,SARIMA,23.28516198309983,900.952485736708,30.015870564364914,-1.0796306313291324,8.64356103062144,CDNS
Prophet,Prophet,17.12299089527428,541.3037228272742,23.265934815245963,-0.24946855762720999,6.362147826741442,CDNS
