,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,8.251215256046153,92.31249627222769,9.607939231293447,-0.9120363233292856,4.472160432167667,AMAT
SARIMA,SARIMA,8.336847873569608,81.31027284147724,9.017220904551316,-0.6841511324127412,4.566921256319279,AMAT
Prophet,Prophet,4.244286195833061,23.883768283556684,4.887102237886648,0.5053038934027918,2.3343029036927976,AMAT
