,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,3.8215891911105007,25.401726203168298,5.040012520140034,-0.13756562756713975,4.153645906950939,SWKS
SARIMA,SARIMA,3.8758482368266547,25.718611308427796,5.07135201977025,-0.1517566947705269,4.195653313642891,SWKS
Prophet,Prophet,15.49049393202699,289.8052971929561,17.023668734822003,-11.97835202760619,17.696251034577852,SWKS
