,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,388.87496504956545,250388.66233358099,500.3885113924789,-1.4705134628593006,8.559595645889768,BKNG
SARIMA,SARIMA,480.1325774227907,302411.9040328705,549.9199069254272,-1.983811939722648,10.394949168553103,BKNG
Prophet,Prophet,1015.6449803802221,1041509.605061358,1020.5437791008076,-9.276277995260772,21.284157216863267,BKNG
