,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.730031077478818,11.54154877104269,3.3972855003727154,-1.7321252753474998,6.372955411982454,FOXA
SARIMA,SARIMA,3.4127323237490206,14.45736032552759,3.802283567216889,-2.4223586750577524,7.876666078912511,FOXA
Prophet,Prophet,4.013691328097263,17.2075780362041,4.1482017834483536,-3.0733925587337305,9.142004463949698,FOXA
