,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,21.669023818058857,618.3558749471382,24.866762454069853,-0.22128638300169068,3.279671203836366,KLAC
SARIMA,SARIMA,24.262053815724872,716.3386244252736,26.76450306703402,-0.4148076262775673,3.712242984492579,KLAC
Prophet,Prophet,39.49158678198899,1806.8319514924713,42.50684593677201,-2.5685910785900896,6.024646793111491,KLAC
