,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,7.203620897282439,82.78206506068265,9.09846498375867,-0.020697233406913984,3.109489421964568,SBAC
SARIMA,SARIMA,7.189092531740604,83.1166495610294,9.11683330773517,-0.024822637546016102,3.0983878347712976,SBAC
Prophet,Prophet,22.33271831699387,597.7353931728777,24.44862763373187,-6.37003675462453,9.975936404380443,SBAC
