,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,20.29761956170055,571.9200741863673,23.91485049475257,-2.433267592537694,5.5029026570940065,SHW
SARIMA,SARIMA,25.28695830077731,769.972116347984,27.74837141794062,-3.622184870807266,6.814513775714594,SHW
Prophet,Prophet,40.5621590845833,1849.3579123015868,43.0041615695689,-10.101797041030585,10.880070387462718,SHW
