,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.9990818986635817,12.1440419146038,3.4848302562110254,-0.3962469734341052,1.6584000787382809,FANG
SARIMA,SARIMA,3.1728617605268123,13.57492612302413,3.6844166598016748,-0.5607612067833005,1.7542444362950196,FANG
Prophet,Prophet,13.964433095914014,212.6195155997806,14.581478512132458,-23.44567939050172,7.754955462109694,FANG
