,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.299609411505057,7.42790148624282,2.7254176718886263,-0.11055070930222666,2.916951660922198,DG
SARIMA,SARIMA,4.807136224140247,26.162345946576814,5.114914070302336,-2.9115505101667036,6.143042182047017,DG
Prophet,Prophet,9.896813285814455,113.8952067941202,10.672169732257831,-16.028551459062673,12.83516309348781,DG
