symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period
DHR,"{'mean': 235.46019289069818, 'std': 21.855607736999772, 'min': 185.10000610351562, 'max': 280.760009765625, 'median': 232.10000610351562, 'skewness': 0.1546185362950947, 'kurtosis': -0.9010274275431556}","{'test_statistic': -1.681548269657127, 'p_value': 0.4406435580393887, 'critical_values': {'1%': -3.4444609168389615, '5%': -2.8677622536920317, '10%': -2.5700842229549266}}","{'annual_volatility': 0.23469301471300538, 'max_volatility': 0.3750196145097244, 'min_volatility': 0.12795175408442147, 'avg_volatility': 0.22528281904113567}","{'start_date': Timestamp('2023-01-03 00:00:00'), 'end_date': Timestamp('2024-11-08 00:00:00'), 'trading_days': 467}"
