symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period
EVRG,"{'mean': 56.13259094532348, 'std': 4.503995055830864, 'min': 48.04999923706055, 'max': 64.77999877929688, 'median': 56.720001220703125, 'skewness': -0.06815208927937651, 'kurtosis': -1.37332294442917}","{'test_statistic': -1.6512584809653106, 'p_value': 0.4563841724286445, 'critical_values': {'1%': -3.4444609168389615, '5%': -2.8677622536920317, '10%': -2.5700842229549266}}","{'annual_volatility': 0.19040010491919823, 'max_volatility': 0.2768470699701586, 'min_volatility': 0.0917272576688225, 'avg_volatility': 0.18566230453646432}","{'start_date': Timestamp('2023-01-03 00:00:00'), 'end_date': Timestamp('2024-11-08 00:00:00'), 'trading_days': 467}"
