,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,15.846699598539185,576.8766655600192,24.018256921767225,-0.5878916736435411,6.935862544244814,TFX
SARIMA,SARIMA,17.478915291735337,615.5602463178536,24.810486619932583,-0.6943708215432962,7.739065740062255,TFX
Prophet,Prophet,19.868085114439076,429.92507038208566,20.734634561093323,-0.18339756191663925,9.64674022378131,TFX
