,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,0.9716581042089772,1.3200025002162854,1.1489136173865664,-2.2816858815991976,4.013564187496089,KIM
SARIMA,SARIMA,1.41341476325444,2.1953660739681022,1.4816767778325008,-4.457945608968549,5.7904470490136095,KIM
Prophet,Prophet,4.025198298946041,17.06557310272127,4.131049878992176,-41.427078966458815,16.420855112571605,KIM
