,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,15.113848029212827,375.3989047473277,19.375213669720594,-1.553913039826019,5.212863579657627,V
SARIMA,SARIMA,18.192833126647503,440.0090743496907,20.976393263611616,-1.9934688098779034,6.217487451281058,V
Prophet,Prophet,28.808632991448402,877.3691269682379,29.6204174003041,-4.968915800681764,9.707510416560323,V
