,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,25.53544033510196,952.1932650021278,30.857628959499266,-2.058623211454035,7.577687032595609,CMI
SARIMA,SARIMA,29.738084580308616,1116.73378286844,33.41756698008459,-2.587158190295169,8.752967390737238,CMI
Prophet,Prophet,53.92606630938319,3006.402566728127,54.83067176980533,-8.657128454431035,15.582916780475525,CMI
