,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,7.7861916358313605,79.62863143205844,8.923487627158925,-3.1339982516787925,5.523981704002397,ATO
SARIMA,SARIMA,10.345452890144205,118.06905500423075,10.865958540516836,-5.129670423650524,7.2842909078639995,ATO
Prophet,Prophet,12.605872659957566,167.40207427709342,12.938395351707777,-7.690842350836796,8.845281464739635,ATO
