,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,24.923070506019826,749.8679919606549,27.383717643166257,-4.825497227043175,6.246374501376154,HD
SARIMA,SARIMA,27.48163162672058,854.4013568047204,29.23014465931909,-5.637585265953026,6.8698001132662405,HD
Prophet,Prophet,61.61261314694615,3970.722131719747,63.01366622979294,-29.847337152251782,15.301964600670651,HD
