,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.8599332573926994,11.635482734535536,3.4110823406267308,-1.9518740296299986,3.2012578588728844,FIS
SARIMA,SARIMA,2.537950149940656,8.885066029100065,2.9807827879770215,-1.2541046436347245,2.860571380567132,FIS
Prophet,Prophet,6.777689298775576,52.61701147260297,7.253758437706826,-12.348719019771757,7.75598651529462,FIS
