,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,25.74575199746224,992.1394794401434,31.498245656546388,-1.403899959571437,4.500931063887375,UNH
SARIMA,SARIMA,30.83770440936711,1230.7438135204527,35.08195851888051,-1.9820252745451867,5.36122779368921,UNH
Prophet,Prophet,22.950307662119847,610.4702470544961,24.707696109805465,-0.47913618258792856,3.8960899558366937,UNH
