,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.6541329316392313,10.760329553085995,3.2802941260024223,-1.8875936199761632,2.771233703057497,AEP
SARIMA,SARIMA,3.827184600329567,19.28655420431269,4.3916459561664,-4.175652901423055,3.981199328319809,AEP
Prophet,Prophet,3.8411508938693064,19.1942314644005,4.381122169536076,-4.150877586370301,3.996015814081752,AEP
