,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,3.0861941058164675,14.580209168427526,3.8184040080153285,-1.656384086408477,3.5940276229990147,BSX
SARIMA,SARIMA,4.371989261796584,22.758102149973315,4.770545267574065,-3.1463232584452454,5.049969600613488,BSX
Prophet,Prophet,4.919913356652441,26.021108744172555,5.101088976304232,-3.7408139609137887,5.64915150320121,BSX
