,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,4.261419501883383,22.344896430896988,4.727038864965782,-4.308147686954504,4.384332707310883,SBUX
SARIMA,SARIMA,4.248397754159189,22.117405760396526,4.702914602711442,-4.254106081518775,4.369782973168701,SBUX
Prophet,Prophet,2.4900182578253705,8.201161994522591,2.8637670985124806,-0.9482291719808498,2.554923809247001,SBUX
