,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,0.9373068303773344,1.3249871197661076,1.151080848492454,-0.4784923660038558,3.2642852392586095,CAG
SARIMA,SARIMA,1.0140925677549322,1.4755972133642354,1.2147416241177527,-0.6465512628082759,3.526466486603916,CAG
Prophet,Prophet,1.3768988470816776,2.0257231516315963,1.4232790139784948,-1.2604115697768288,4.872804069678322,CAG
