,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,3.969540707548117,23.8580629433643,4.884471613528356,-1.9195747925027447,3.6784258893404522,AFL
SARIMA,SARIMA,5.814324796234956,41.33980690079391,6.429603945873642,-4.058862424875026,5.3491462128526654,AFL
Prophet,Prophet,2.463218830310162,9.524554638338097,3.0861877192319485,-0.16554515334788378,2.2648842086102086,AFL
