,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,3.2193108902740875,13.348588013434474,3.6535719526833565,-0.5536117894756714,3.588681417550955,GILD
SARIMA,SARIMA,4.20638509762507,20.475534529574208,4.524990003256826,-1.383100879954268,4.689905220644771,GILD
Prophet,Prophet,11.4686839472813,148.27549688031644,12.176842648253135,-16.257447739924103,12.731953036668257,GILD
