,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,4.239725665886254,28.637348733365783,5.351387552155589,-0.029697128373543435,1.681252866502599,ECL
SARIMA,SARIMA,6.570635663391058,51.363327508459314,7.166821297371611,-0.8468424340396092,2.633524846972777,ECL
Prophet,Prophet,5.795437089000259,42.12544750434842,6.4904119672289236,-0.5146811504983873,2.3184274932578766,ECL
