,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,0.8376477808662083,1.197943668270256,1.0945061298459027,-1.0947445980957355,7.183453524566249,VTRS
SARIMA,SARIMA,0.9559722665769905,1.3541693037759495,1.1636878033974358,-1.3679233916630107,8.130435123761297,VTRS
Prophet,Prophet,2.4768120699483074,6.3432145466655365,2.518573911296934,-10.091852445262296,20.13890264760104,VTRS
