,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,3.4828794442610627,19.401295308386793,4.404690148964714,-1.5855410288019502,8.197411800547364,CFG
SARIMA,SARIMA,4.242921935691413,23.67688081087592,4.865889518975531,-2.1553329712016787,9.859549501544446,CFG
Prophet,Prophet,7.940843338951172,65.88985218155322,8.11725644423984,-7.780904238051463,17.990808783112637,CFG
