,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.607273419641818,9.114592898290034,3.0190384062297113,-0.854369641496727,1.9792879481231904,UPS
SARIMA,SARIMA,2.505757055850244,8.318800691512573,2.8842331201746805,-0.6924652179360586,1.8983778968006793,UPS
Prophet,Prophet,23.789009027503106,585.919650795358,24.20577721940277,-118.20572042171112,17.938891519248973,UPS
