,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,17.790291417091893,532.3141432239904,23.071934102367543,-1.4514140835746483,11.7132331406734,DFS
SARIMA,SARIMA,23.03766842084044,674.5697983240649,25.972481558835785,-2.1065300913297174,14.760019915809702,DFS
Prophet,Prophet,40.99711296126514,1743.3339573978017,41.753250860236044,-7.0284047867963775,25.444615325398985,DFS
