,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,1.2144932832273976,2.932144818671173,1.7123506704735374,-0.06591092045183333,1.5381522821772133,LW
SARIMA,SARIMA,1.4061038689641194,4.585473650982979,2.1413719086097536,-0.6669389618490842,1.770849628166386,LW
Prophet,Prophet,18.171619810967794,362.0318444993963,19.02713442690192,-130.60799362499114,23.431232387147904,LW
