,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.5896751292799594,14.028399398002383,3.745450493332195,-0.0029333212236013484,1.8322452666402775,J
SARIMA,SARIMA,3.157343256216336,17.33257277491039,4.163240657818185,-0.23915881529335525,2.251162944415212,J
Prophet,Prophet,3.73872815029232,22.053170427353454,4.696080325905154,-0.5766488273327355,2.67984400544445,J
