,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,15.542614400519517,335.10707657802305,18.305930093224518,-0.36119266598578426,2.6628076735817094,MLM
SARIMA,SARIMA,19.961766534366113,506.97685191608156,22.51614647127882,-1.0593213957153087,3.424538672375363,MLM
Prophet,Prophet,56.34698555129089,3328.96218802318,57.69715927169361,-12.52212242711653,9.575000989648585,MLM
