,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,7.6110052474411365,68.77095136297527,8.292825294371953,-5.3382923604097785,9.124823840728217,WMT
SARIMA,SARIMA,9.433315570772832,94.40498760232047,9.716222908225216,-7.700859881175276,11.229208455623061,WMT
Prophet,Prophet,5.048266665631,27.577783718929233,5.251455390549293,-1.5417135054616762,6.009486081744407,WMT
