,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,1.418591913061681,3.638173407539326,1.9073996454700641,-0.5257403824374272,5.8158454927686,NCLH
SARIMA,SARIMA,1.5768260867747201,4.0548500248386645,2.013665817567221,-0.7004820096819098,6.438443165121993,NCLH
Prophet,Prophet,9.219934690910957,86.2163219860181,9.285274470149933,-35.156529484465956,35.930015967473075,NCLH
