symbol,basic_statistics,stationarity_test,volatility_analysis,analysis_period
CAT,"{'mean': 293.442504654094, 'std': 54.27412417240278, 'min': 205.75, 'max': 416.8800048828125, 'median': 282.8999938964844, 'skewness': 0.22140031066061577, 'kurtosis': -1.1703951926256222}","{'test_statistic': -0.3560216297148792, 'p_value': 0.9171867050636262, 'critical_values': {'1%': -3.44455286264131, '5%': -2.8678027030003483, '10%': -2.5701057817594894}}","{'annual_volatility': 0.278954356751885, 'max_volatility': 0.3917082391980264, 'min_volatility': 0.12852789636050874, 'avg_volatility': 0.26399256051609454}","{'start_date': Timestamp('2023-01-03 00:00:00'), 'end_date': Timestamp('2024-11-08 00:00:00'), 'trading_days': 467}"
