,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,2.4328895376498196,10.409459250646078,3.226369360542292,-0.787414393368282,3.5198564183582888,MDLZ
SARIMA,SARIMA,2.5425209326381557,11.01691530218278,3.319173888512438,-0.891721030601909,3.6803824192783545,MDLZ
Prophet,Prophet,7.068312191149333,50.52433856305937,7.10804745081653,-7.675564002752532,10.523588263952053,MDLZ
