,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,5.150990999689429,35.02988645712647,5.91860511076102,-3.1043446028061696,6.765847021281298,NDAQ
SARIMA,SARIMA,6.273653754278369,44.38397488798028,6.662129906267235,-4.20033452022527,8.175569388957161,NDAQ
Prophet,Prophet,7.248734705767123,55.44610660052273,7.446214246214161,-5.496450642253631,9.40398550300643,NDAQ
