,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,5.552287758711528,39.520552560001796,6.286537406235788,-3.2463514825480653,7.94546112366549,HSIC
SARIMA,SARIMA,5.606983147562405,40.64956155728151,6.375700867926718,-3.367659731518777,8.026849689213654,HSIC
Prophet,Prophet,12.062938326906014,160.04945913016667,12.651065533391511,-16.196780258235545,17.03795164051531,HSIC
