,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,24.8554453737615,1258.7669711581002,35.479106121182085,-0.9418703010406837,20.409685980143124,CE
SARIMA,SARIMA,31.998575581589055,1487.0055275906934,38.56171064139522,-1.2939685721615777,29.22910530462478,CE
Prophet,Prophet,24.73002444696651,679.4891240821943,26.0670121817249,-0.04823194456826552,28.36506842630308,CE
