,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,1.9032789059103967,7.28293056781973,2.6986905283525435,-0.19846147135203873,3.114871221459338,O
SARIMA,SARIMA,2.0123491978894004,7.23256371447,2.6893426175312807,-0.19017322356348942,3.314253119853373,O
Prophet,Prophet,2.6180851693247886,8.451828720348095,2.9072029031954574,-0.3908125293079847,4.443039156381025,O
