,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,13.755439323716965,263.06002554607045,16.21912530150965,-2.551309749130778,14.013742720381739,DIS
SARIMA,SARIMA,13.753347175080934,256.67151272074426,16.020971029271113,-2.4650648404566757,13.982070681906524,DIS
Prophet,Prophet,10.451640094232726,142.5036033214939,11.93748731188829,-0.9237983221181443,10.55957887126014,DIS
