,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,3.05924625270149,14.186935795308477,3.7665548974239678,-0.18354783218739334,2.5478704109501313,NTAP
SARIMA,SARIMA,4.091907067141941,21.60788044342091,4.648427738861916,-0.8026415588228943,3.4222723471134593,NTAP
Prophet,Prophet,8.870441104943772,103.27406703441221,10.162384908790466,-7.615658795056696,7.430874011128935,NTAP
