,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,3.2921293890883043,16.235552294906135,4.0293364583894125,-2.005018914708078,8.290169269811766,FOX
SARIMA,SARIMA,3.972257328963462,19.69304546005053,4.437684695880334,-2.644962180573606,9.889647887638327,FOX
Prophet,Prophet,4.601941482825853,22.32571329911854,4.725009343812829,-3.132239515452145,11.27196383770255,FOX
