,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,11.5208170457746,222.83153158652016,14.927542717625032,-0.46889838904597414,2.944901131388453,ANET
SARIMA,SARIMA,20.34570272818267,548.6539145783643,23.423362580517004,-2.6167092041684796,5.195256994049633,ANET
Prophet,Prophet,40.169291777667254,1890.9518140303967,43.48507576204044,-11.465094385954666,10.21873318144514,ANET
