,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,11.577973369282011,182.6962348906811,13.516517113912188,-2.7580022217095084,4.905239242161359,COR
SARIMA,SARIMA,14.556020703464428,247.81307925628624,15.742079889782234,-4.097434563832387,6.1314132780857795,COR
Prophet,Prophet,8.287958329392533,81.92550788846901,9.051271064799076,-0.6851810922308748,3.487403123427088,COR
