MAE,MSE,RMSE,R2,Symbol
13.306518163907407,226.19711000478628,15.039850730801362,-3.5929448878043315,ALL
16.09028064916714,293.3884424389016,17.12858553526536,-4.957268626518329,ALL
6.9948820642159735,71.70337825619796,8.467784731333099,-0.4559410798534788,ALL
8.251215256046153,92.31249627222768,9.607939231293448,-0.9120363233292856,AMAT
8.336847873569608,81.31027284147724,9.017220904551316,-0.6841511324127412,AMAT
4.244286195833061,23.883768283556684,4.887102237886648,0.5053038934027918,AMAT
0.3822214127052283,0.1795422348469952,0.4237242438744746,-0.1779685898446563,AMCR
0.4054555723169916,0.2015759797741208,0.448972136968566,-0.3225310069434617,AMCR
0.7891678076587624,0.8113410235959617,0.9007447050057868,-4.323172245588488,AMCR
8.525638385054094,135.455899296536,11.638552285251633,-1.040998699333659,AMD
7.99854981758268,110.7025101097374,10.52152603521644,-0.668023912729826,AMD
29.069878025919795,1125.2183217807212,33.5442740535657,-15.954367754727862,AMD
10.870761420701282,239.55850839426745,15.477677745523309,-0.7534844983825237,AME
11.912985247911475,257.5144922892675,16.047258092561094,-0.8849160205778015,AME
26.798822905893456,753.0553033701422,27.441853132945344,-4.512101447513818,AME
21.95708687736129,671.0807243090803,25.905225810810457,-1.9248779613423237,AMGN
21.314156048328165,618.0000958819207,24.85960771778028,-1.6935282076735023,AMGN
21.86660233708857,523.2491276725298,22.874639399836006,-1.2805599779321062,AMGN
32.03618114226227,1742.9972491046626,41.74921854483821,-1.4306620014057398,AMP
44.79144202489056,2448.297680616401,49.480275672396985,-2.414224631427832,AMP
101.96215978517154,10612.653370476844,103.01773328159013,-13.799663794626928,AMP
4.223964448070353,25.059819275586385,5.005978353487596,-1.3946846050945192,AMTM
6.546086323864093,51.68861341174095,7.189479356096722,-3.939298461596021,AMTM
621.5723749383452,563746.415465045,750.8304838410899,-53869.8937780148,AMTM
8.834734235265772,106.97715694955384,10.34297621333211,-0.001321004098403,AMT
9.22282498308874,112.89522421980747,10.625216431668932,-0.0567149333291705,AMT
12.281755431731357,221.2503478093398,14.874486472121982,-1.0709338960095915,AMT
9.695461106767944,153.6826017330188,12.3968787092969,-1.0429286265513005,AMZN
12.234498172371948,198.9980629586847,14.106667322889722,-1.645314660619842,AMZN
15.04514126961496,267.89579801328114,16.36752265962327,-2.5611838199154526,AMZN
11.5208170457746,222.83153158652016,14.927542717625032,-0.4688983890459741,ANET
20.34570272818267,548.6539145783643,23.423362580517004,-2.61670920416848,ANET
40.16929177766725,1890.9518140303967,43.48507576204044,-11.465094385954666,ANET
15.487710292929297,353.401829670642,18.79898480425584,-1.8027947465074596,ANSS
18.612648301058886,436.2388330903101,20.886331250133665,-2.459766778082522,ANSS
52.814794559863,3259.060887133403,57.08818517988992,-24.847287608891136,ANSS
16.330535208743633,390.79953564729806,19.768650324372125,-2.0569510979032883,AON
20.290761709831788,490.7269649907613,22.15235800069061,-2.8386134003832155,AON
15.066826343094116,350.9375588762031,18.733327490763703,-1.7451387682055102,AON
1.6579158295989662,3.768533138531041,1.9412710110984093,-0.0542861544633102,AOS
1.76066644013018,4.418983433578442,2.1021378245915376,-0.2362563574644591,AOS
3.878046369896611,19.6773093890961,4.435911336929098,-4.504930985986084,AOS
0.8899961869778091,1.3791893670991258,1.1743889334880186,-0.2310160482046437,APA
1.1914035884403893,2.121348935513172,1.4564851305499729,-0.8934416446025744,APA
3.692841340338437,14.65413823934895,3.828072392124912,-12.079769736907606,APA
13.636906749301891,277.01502763982245,16.64376843265438,-2.0185004586708444,APD
16.03555002781795,341.7262881781848,18.485840207526,-2.723628159793928,APD
23.688318256622804,667.1662584177695,25.82956171555703,-6.269792091070829,APD
2.4552902428545478,9.61073463778098,3.100118487700265,-0.7139346479371826,APH
3.189146828971855,13.636725309047952,3.6927936997682327,-1.4319114898562662,APH
8.439169740998269,73.57880535191231,8.577808889915437,-12.121709067974605,APH
5.105900765975035,62.22385024896506,7.888209571820786,-0.3113265825742264,APTV
6.0709298065983806,74.17371790271609,8.612416496124423,-0.5631621576778139,APTV
6.554600356813565,53.59726082696523,7.321015013436678,-0.129526903178621,APTV
3.664561488279502,21.538259642157705,4.640933057280368,-0.1129969996340467,ARE
3.4923579989790747,19.846085950281807,4.45489460596789,-0.0255533401551204,ARE
24.05078449061124,636.4215729390659,25.227397268427552,-31.88730440397829,ARE
7.78619163583136,79.62863143205844,8.923487627158925,-3.1339982516787925,ATO
10.345452890144204,118.06905500423076,10.865958540516836,-5.129670423650524,ATO
12.605872659957566,167.40207427709342,12.938395351707776,-7.690842350836796,ATO
6.85570092552807,66.06212192754653,8.127860845729737,-2.085116168220998,AVB
9.977633054659536,115.43729358104514,10.744174867389544,-4.390947950977859,AVB
27.21042118048501,780.8918231395595,27.94444172173707,-35.46782632628192,AVB
9.741509158275102,137.70927267635318,11.73495942371993,-1.9932924684848308,AVGO
8.220936330571543,91.78092572038652,9.580236203788846,-0.9949793385015356,AVGO
18.40780688386164,432.0639077503746,20.786147015509503,-8.391478263143854,AVGO
3.220497094672831,20.451702841214864,4.522355895019195,0.0504519043242759,AVY
3.688840750670357,25.538157498615742,5.053529212205639,-0.1857061002768227,AVY
5.814963544850725,40.2706875884104,6.345918971150703,-0.8697198471936947,AVY
2.1394781932034674,7.029258554485401,2.6512748922896323,-0.0303784009863776,AWK
2.2651039790172365,8.080407216523307,2.842605708944402,-0.1844602104964956,AWK
7.618994415878648,67.24196778779648,8.200119986182914,-8.85661157735568,AWK
119.00098767035206,21869.89636098101,147.88474012209986,-1.8383565977605647,AXON
151.70107453120536,27914.467397316133,167.07623229327424,-2.6228435380930346,AXON
122.94080183744174,19266.512492795948,138.80386339290396,-1.5004797438057325,AXON
20.78796682755014,576.771665695798,24.016070987898875,-2.884804883701603,AXP
25.755956796412075,758.8440151619392,27.547123536985477,-4.111140354844778,AXP
46.26276767024357,2194.7584512094336,46.84824917976587,-13.782640786485311,AXP
57.64505104998048,5978.720856687141,77.3221886439277,-0.6098763805354497,AZO
74.58125944243797,8550.331841583038,92.46800442089706,-1.3023281413295478,AZO
60.04693033550769,5284.402027577377,72.69389264289936,-0.4229187502432399,AZO
4.768008825870824,34.2944138322807,5.85614325578539,-1.1870278377172907,A
4.961297657845864,37.69921399717419,6.139968566464668,-1.4041591984952766,A
18.42547478793275,371.1550701021516,19.265385282992696,-22.669349602915645,A
2.9745730390333,13.636958286630597,3.69282524452899,-1.7146443729004317,BAC
3.485964188943868,16.02769120217347,4.0034599039048056,-2.190556194281375,BAC
7.489457671383059,57.87035594502394,7.607256794996731,-10.519976289574744,BAC
1.8712544606536692,4.963877180734437,2.227976027863504,-0.0141652240118896,BALL
1.9448245971996627,5.351071834141474,2.3132383867949007,-0.0932726108611858,BALL
2.388845004515997,9.784646067411291,3.1280418902903606,-0.9990921228564766,BALL
1.5978931137833274,3.2938423557009155,1.8148945852861305,-0.2332614094627578,BAX
1.5995136375631398,3.658866295796444,1.912816325682224,-0.3699315625047563,BAX
2.587529386322287,9.14492474960496,3.0240576630753853,-2.423989847786368,BAX
5.730720482268538,56.26434050639277,7.500955972833914,-0.8194941444765365,BA
4.26398970320839,32.963939801233806,5.741423151208576,-0.0659983731686548,BA
44.71005057959864,2256.8083440314613,47.50587694203172,-71.9813862601745,BA
1.8879833976423572,5.75270685094543,2.398480112684996,-0.0980105926669707,BBY
2.039899246449106,6.240967168840265,2.498192780559632,-0.1912041126773571,BBY
10.440958206456974,122.8827133802269,11.085247556109286,-22.454440569133794,BBY
9.917387467779946,144.68073185369363,12.028330385123848,-2.121076765166861,BDX
10.402313634495185,149.83108329087813,12.240550775634164,-2.2321810013501246,BDX
12.31661373072394,199.31326746773985,14.117835084308778,-3.299618892667148,BDX
1.47077491603119,2.69298482209244,1.6410316334831696,-4.068095463099104,BEN
1.4375568867487654,2.611222641709857,1.615927795945678,-3.914222135611099,BEN
5.930872565070548,36.78141972988169,6.064768728474458,-68.22123917301398,BEN
2.3096298581324453,9.496218517324731,3.0815935029339503,-0.9751118871550692,BG
2.334891342615633,9.497639150918785,3.081823997394852,-0.9754073637485978,BG
8.06970635507982,106.69065673598706,10.329116938828172,-21.19051551764361,BG
12.0376316912569,224.42965793692235,14.980976534823167,-0.9406008948075012,BIIB
16.282389384936675,326.7291131111117,18.07564972860206,-1.825164976374421,BIIB
17.01641916176468,344.8198317583992,18.5693250216156,-1.981592006194624,BIIB
388.8749650495655,250388.66233358096,500.3885113924789,-1.4705134628593006,BKNG
480.1325774227907,302411.9040328705,549.9199069254272,-1.983811939722648,BKNG
1015.644980380222,1041509.605061358,1020.5437791008076,-9.276277995260772,BKNG
3.3432349371396595,20.99064913171965,4.581555317980963,-0.9932772782379302,BKR
3.935749548497335,23.13289872374727,4.809667215488746,-1.1967058339394527,BKR
4.640357426805331,25.37117927847495,5.036981167174933,-1.4092535138165143,BKR
4.235288921384792,21.753201048094144,4.664032702296817,-4.701184469084186,BK
6.082308383590761,38.49434134149912,6.204380818542583,-9.08878373893427,BK
9.212236755963756,86.33723360514409,9.291783123014875,-21.627681059218908,BK
7.239678650180864,70.66836260457973,8.406447680475965,-1.44821435188946,BLDR
10.90183055898365,140.37045298254284,11.847803719784643,-3.862953447725914,BLDR
37.3294171904641,1523.8008239487629,39.035891483976165,-51.79011581868151,BLDR
20.927727684734304,644.5950358176012,25.38887622203081,-0.0954171119230922,BLK
22.242498859638616,804.137657803296,28.35732106182275,-0.3665419399052616,BLK
120.29222189560558,14856.952071218002,121.88909742556142,-24.24772706198529,BLK
3.290803528833232,17.335054431070155,4.163538690953905,-1.5266745298221998,BMY
3.6652978437045465,18.724461261172163,4.327177054520899,-1.7291878165925962,BMY
9.042971899827013,83.81322578033694,9.154956350542417,-11.216214473596056,BMY
4.478062798684316,30.57195995807514,5.529191618860314,-1.841225031703384,BRO
5.903333549448045,41.55589372119234,6.446386097744405,-2.862024077532876,BRO
4.277060161831168,27.86138967060917,5.278388927562005,-1.589316414738656,BRO
13.72476889911928,250.1656317296209,15.816625168777977,-2.99777124206634,BR
16.41575052074174,313.43167485384777,17.704001662162366,-4.008794083424191,BR
27.266757087528536,767.8395187822124,27.70991733625729,-11.27045747845676,BR
3.0861941058164675,14.580209168427526,3.818404008015329,-1.656384086408477,BSX
4.371989261796584,22.758102149973315,4.770545267574065,-3.1463232584452454,BSX
4.919913356652441,26.021108744172555,5.101088976304232,-3.7408139609137887,BSX
0.473127717392141,0.3473870427714008,0.5893954892696421,-0.0515321135261082,BWA
0.5120977216239818,0.4115955371425362,0.6415571191581746,-0.2458896613890526,BWA
3.0563683364654044,10.61811146800085,3.258544378706672,-31.14076467713879,BWA
2.582904924176525,10.57223390776758,3.251497179418672,-0.0342177688650262,BXP
3.261306069321004,13.937342479206604,3.733275033962352,-0.3634060094113545,BXP
20.274952380334096,471.4468242203605,21.712826260539195,-45.11879447024456,BXP
14.02386247147034,265.07938007285406,16.281258553098837,-1.9007926458600948,BX
18.41609871489629,388.29912955384384,19.70530714182968,-3.2491998400407267,BX
44.57968664776639,2036.573597996501,45.12841231415637,-21.286447607495628,BX
0.9373068303773344,1.3249871197661076,1.151080848492454,-0.4784923660038558,CAG
1.0140925677549322,1.4755972133642354,1.2147416241177529,-0.6465512628082759,CAG
1.3768988470816776,2.0257231516315963,1.4232790139784948,-1.2604115697768288,CAG
5.701259153655951,54.79641732925327,7.402460221389458,-1.0459009957666958,CAH
6.8046658746165,65.83142316975552,8.113656584410972,-1.457908395843969,CAH
6.76161774463169,52.12347667461229,7.219659041437642,-0.9461030123675904,CAH
2.4920024688960782,8.209351620638902,2.865196611166309,-0.4113512144671358,CARR
3.580418429053398,14.585775910119116,3.8191328741114936,-1.5075856774045704,CARR
8.757075387849394,88.8534064741872,9.42620848879268,-14.275672054491254,CARR
16.373436593119102,341.1622891752903,18.47057901570198,-2.337128500903769,CAT
20.791969464232917,500.538133125069,22.372709561541026,-3.896086475086924,CAT
68.75347883311152,5148.719054398036,71.75457514610504,-49.36294351615707,CAT
7.545981000830639,94.38933609536724,9.715417443186228,-1.323456317851092,CBOE
9.799557000254897,139.66505626763072,11.817997134355329,-2.4379482978902107,CBOE
8.4799274636506,105.17003405912692,10.255244222305334,-1.588830372070881,CBOE
7.663650566309152,77.89606056379222,8.825874492864275,-2.8127083725649067,CBRE
9.880751394690677,110.47086720360272,10.510512223655072,-4.407118116926465,CBRE
25.93607256476831,688.6463506705635,26.24207214894745,-32.70655316757271,CBRE
5.436964058601613,44.8849801598687,6.69962537459138,-0.1549504154294501,CB
7.524771995949137,69.83866366140599,8.356953012994987,-0.7970419797778177,CB
7.784950614331664,77.1075975399662,8.781093185928857,-0.9840813451261052,CB
2.1974381323852006,7.237369814931825,2.6902360147265565,-0.0114675814492741,CCI
2.3505660527105205,7.609479587642022,2.758528518547891,-0.0634722435656547,CCI
7.1974752725474485,60.19464848351904,7.758521024236452,-7.412577645569401,CCI
2.403381904052566,7.965984823776987,2.822407628918436,-2.0717726277974493,CCL
2.601104774966395,8.601410699311398,2.9328161720966075,-2.3167999351097635,CCL
8.655918687235777,75.79194585761276,8.705856985823553,-28.226219964417925,CCL
20.36935704899541,816.0137300554503,28.56595403720048,-0.8835700833000257,CDNS
23.28516198309983,900.952485736708,30.015870564364917,-1.0796306313291324,CDNS
17.12299089527428,541.3037228272742,23.265934815245963,-0.2494685576272099,CDNS
18.409836236510184,596.8113928332962,24.429723552125925,-1.2518684233121058,CDW
18.272700946570176,586.7589239476217,24.22310723147676,-1.2139387900446983,CDW
13.485245071086002,333.762525165229,18.26916870482149,-0.2593413938303093,CDW
14.883011960689268,317.4968596849627,17.818441561622688,-0.2549981442578957,CEG
19.10942797629529,539.0532144915002,23.217519559408156,-1.1307637011413476,CEG
14.20806164248499,280.117789295998,16.73671978901475,-0.1072465601358252,CEG
24.8554453737615,1258.7669711581002,35.479106121182085,-0.9418703010406836,CE
31.99857558158905,1487.0055275906934,38.56171064139522,-1.2939685721615777,CE
24.73002444696651,679.4891240821943,26.0670121817249,-0.0482319445682655,CE
3.4828794442610627,19.401295308386796,4.404690148964714,-1.5855410288019502,CFG
4.242921935691413,23.67688081087592,4.865889518975531,-2.1553329712016787,CFG
7.940843338951172,65.88985218155322,8.11725644423984,-7.780904238051463,CFG
4.503321938573992,26.994376052263405,5.19561122990004,-2.4721090610600998,CF
4.441313771755457,26.01921732838336,5.100903579600712,-2.346680807612033,CF
1.721885453560133,4.461972898596587,2.112338253830713,0.4260857705535741,CF
4.712507734354842,34.43055872413936,5.8677558507609495,-1.150910755368471,CHD
5.448984586905857,41.5889063679152,6.448946143976952,-1.5980997499190923,CHD
7.108097682845278,55.86390396466776,7.474215943138635,-2.4898728434003585,CHD
2.6977417421721404,9.28856105477818,3.0477140703776957,-0.6606046713237554,CHRW
2.385611071685369,7.359833137637576,2.7129012399343946,-0.3157875817845068,CHRW
15.055479719778198,246.63394025396903,15.704583415486354,-43.09310235217114,CHRW
29.535297945361503,1683.6598079355915,41.032423861326926,-0.9002202993356245,CHTR
29.096356598122203,1656.685338170773,40.702399661086,-0.8697762424249997,CHTR
38.84507277817023,1870.045005780144,43.24401699403217,-1.110579265422824,CHTR
12.122845103078232,196.56944231156268,14.02032247530572,-2.9266615494917643,CINF
14.743393822487024,248.07994657571544,15.75055384980844,-3.955632859123865,CINF
16.01823501275605,264.16802577419963,16.253246622573585,-4.277007541022477,CINF
14.674638577850898,284.4847023114614,16.86667431094409,-2.4175194318612903,CI
15.3086138454483,301.4055819070469,17.361036314317385,-2.6207902381726536,CI
6.283223229233332,61.113704631661264,7.817525480077521,0.2658400559511588,CI
4.369722725596136,31.767570908302368,5.636272785121597,-0.8336886354039514,CLX
5.190806514715697,40.33846854713773,6.351257241455248,-1.3284182337389487,CLX
5.15796564056935,40.810076049693365,6.388276453762264,-1.3556403754728477,CLX
2.8542970432665573,10.918392510891527,3.3042990952532625,-0.4489264356311906,CL
3.603504907181311,15.72086814779609,3.964954999466714,-1.086239474143448,CL
5.605163968676001,36.102356980824034,6.008523693955449,-3.790967110399194,CL
0.8651991122525937,1.1341975327801217,1.0649871045135344,-0.1251607155586693,CMCSA
0.9427058800176976,1.2526478809527717,1.119217530667194,-0.2426673003080026,CMCSA
3.970555106636915,16.509741030762648,4.063218063402781,-15.378198237063556,CMCSA
10.583098154503489,125.96358630532649,11.223350048239896,-8.008485616136765,CME
12.907148410185028,177.66128944814324,13.328964305156768,-11.70572883387516,CME
4.859755910040151,30.375613631923997,5.511407590799649,-1.1723601757513955,CME
2.452839423606406,8.420835072167458,2.901867514578751,-1.690254730097906,CMG
3.324961044969531,13.690691112364105,3.7000933923840496,-3.3738472737795533,CMG
3.653339030946405,17.71899256500871,4.20939337256673,-4.6607929204240754,CMG
25.53544033510196,952.1932650021278,30.857628959499262,-2.058623211454035,CMI
29.738084580308616,1116.73378286844,33.41756698008459,-2.587158190295169,CMI
53.92606630938319,3006.402566728127,54.83067176980533,-8.657128454431035,CMI
1.277965914850319,2.3955534930523728,1.5477575692117849,-0.2295294859512688,CMS
1.8841091739199676,4.674927246978822,2.162158006940941,-1.399429155519921,CMS
1.138720470471938,1.9535209395339157,1.397684134393002,-0.0026541271343938,CMS
1.5914634021007434,4.083510059069153,2.0207696699696265,-0.1735127031860732,CNC
1.767171319562998,4.737392870074496,2.1765552761357787,-0.3614245177794002,CNC
5.176998992561151,31.24703986429775,5.589905174893198,-7.979725208776344,CNC
2.3737861652330285,7.167885205863992,2.677290646505156,-3.637560505721416,CNP
2.7851091794806297,8.913511359861774,2.9855504282898613,-4.766965717583857,CNP
3.768420927447509,14.890749649462252,3.8588534112430666,-8.63418783805806,CNP
17.07759482952111,476.1241060183866,21.820268238919216,-1.5824864683871742,COF
20.944577315252467,567.1806246865705,23.815554259487023,-2.0763749826350706,COF
41.73209363107546,1785.7882466765827,42.25858784527215,-8.686075382768033,COF
2.654132931639232,10.760329553085995,3.2802941260024223,-1.8875936199761632,AEP
21.95708687736129,671.0807243090803,25.905225810810457,-1.924877961342324,AMGN
15.487710292929297,353.401829670642,18.79898480425584,-1.80279474650746,ANSS
2.455290242854548,9.61073463778098,3.100118487700265,-0.7139346479371826,APH
25.755956796412075,758.8440151619392,27.54712353698548,-4.111140354844778,AXP
1.8712544606536687,4.963877180734437,2.227976027863504,-0.0141652240118896,BALL
1.8879833976423568,5.75270685094543,2.398480112684996,-0.0980105926669707,BBY
20.79196946423292,500.538133125069,22.372709561541026,-3.896086475086924,CAT
23.28516198309983,900.952485736708,30.01587056436492,-1.0796306313291324,CDNS
19.10942797629529,539.0532144915002,23.21751955940816,-1.1307637011413476,CEG
3.4828794442610627,19.4012953083868,4.404690148964714,-1.5855410288019502,CFG
4.503321938573992,26.994376052263405,5.19561122990004,-2.4721090610601,CF
2.6977417421721404,9.28856105477818,3.047714070377696,-0.6606046713237554,CHRW
4.859755910040151,30.375613631924,5.511407590799649,-1.1723601757513955,CME
1.884109173919968,4.674927246978822,2.162158006940941,-1.399429155519921,CMS
1.138720470471938,1.953520939533916,1.397684134393002,-0.0026541271343938,CMS
7.886377346581043,81.4067330633805,9.02256798607694,-3.09359650463508,AAPL
11.11415583512797,147.27977560530695,12.135887919938408,-6.406070136138775,AAPL
11.036514925765168,161.8664213354565,12.722673513670642,-0.0150221200873892,ABBV
11.53336143572448,170.01116180382982,13.038832839017063,-0.0660956637511294,ABBV
2.428256392669254,10.721685492809495,3.274398493282316,-0.0109982394207917,ABNB
2.5012918385171448,11.346028501672489,3.368386631856932,-0.0698704832651464,ABNB
2.185946276033396,6.994809490913029,2.644770215144036,-1.7954398927201298,ABT
2.4742483824755444,8.243501056935413,2.871149779606667,-2.2944731004003165,ABT
3.481089672894016,20.369700725660746,4.513280483823351,-0.7233419766934781,ACGL
4.753573523483804,31.81279121870064,5.640282902364086,-1.6914641133586956,ACGL
6.816416603001759,82.4474586509727,9.080058295571272,-0.1190054582276243,ACN
9.387089417135176,120.87134444479612,10.994150464897054,-0.6405077414165072,ACN
19.99138219796908,523.3024313685177,22.87580449664049,-1.165521209642142,ADBE
22.11211816935381,611.1734616984907,24.721922694209905,-1.5291476109088733,ADBE
7.074289762194741,67.6125252250798,8.222683578071079,-0.2551416733552987,ADI
7.334343418689984,69.48642225082199,8.335851621209557,-0.2899282197940804,ADI
1.5394380042746532,3.256013523319232,1.804442718215026,-0.2055533935703923,ADM
1.2446959633063095,2.0297212986784703,1.4246828765302368,0.2484867209244612,ADM
9.213985846093756,138.906961751369,11.785879761450522,-1.4017859028682245,ADP
13.3554326871902,211.96634270757303,14.559063936516422,-2.66502706112616,ADP
10.487825990662888,146.91505077546017,12.120851899741211,-0.0676635301328039,ADSK
9.49114395580994,128.1089402511663,11.318521999411686,0.069004552847494,ADSK
4.393909546004009,27.076064318945644,5.203466567486107,-2.337155581076725,AEE
5.175818337313999,33.005974153695455,5.74508260634218,-3.0680236816695547,AEE
2.639835746331145,10.619338090548274,3.258732589604166,-1.8497577855171463,AEP
3.1815295671723645,14.113649586831794,3.756813754610653,-2.787475495100108,AEP
1.7390053873841156,5.313168974105936,2.3050312306140097,-1.221078377209253,AES
2.0785767765977625,6.101480707963574,2.470117549422208,-1.5506184605577529,AES
3.997603340218933,24.13289231432612,4.912524026844664,-1.953206395604985,AFL
5.614233887936655,38.94195752781163,6.240349151114193,-3.76543120197163,AFL
0.8150855209067619,0.9893164615270728,0.9946438867891728,-0.272873265427721,AIG
1.1817963526535649,1.8682346331608657,1.3668337986605634,-1.4037060036643858,AIG
19.49211009938613,561.91743914878,23.704797808645825,-2.004662619151636,AIZ
22.71265782668944,658.2709877490719,25.656792234203245,-2.5198804884181083,AIZ
19.93066452142642,478.9177334754446,21.884189120811502,-4.461331105891079,AJG
23.88048773638517,623.4691910551516,24.96936505110115,-6.109721458766631,AJG
6.3525032669896095,52.74727330059652,7.262731807012877,-0.1612664423622676,AKAM
6.4497424856064685,52.80371239312071,7.266616295988161,-0.1625089866699556,AKAM
6.756028952618505,68.40916279271347,8.270983181745292,-1.1500272825896447,ALB
7.07340280337922,64.0301401176832,8.001883535623547,-1.0123992538572626,ALB
13.117005295374716,224.18646840385324,14.972857723355729,-2.403074317220187,ALGN
12.57190926056834,216.41269109042105,14.710971792863347,-2.2850710224117154,ALGN
2.6116233243211764,18.52184814424489,4.30370167928086,-0.1840398471325088,ALLE
2.9920521891009004,19.23936923774418,4.386270538594739,-0.2299085725018625,ALLE
13.166140452442717,221.9377177476209,14.897574223598314,-3.506457691339765,ALL
16.18627979446847,296.58301953655024,17.22158586009286,-5.02213469200003,ALL
8.270956560487823,92.71688326286558,9.628960653303428,-0.9204122490815404,AMAT
8.445035136616282,82.46767067157849,9.081171216950954,-0.7081239072922119,AMAT
