,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,12.666082796674594,277.540944855166,16.659560163916872,-1.293291608698838,7.797952746542422,EXPE
SARIMA,SARIMA,17.0523455843163,367.09753213149236,19.159789459477167,-2.0332882611267564,10.269021144661796,EXPE
Prophet,Prophet,43.834205473022685,1980.5008375257303,44.50281830991977,-15.36466991956426,25.80755039683963,EXPE
