,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,6.445469463717399,61.86693054012281,7.865553416011031,-1.3385370339898022,2.5632244626832064,NDSN
SARIMA,SARIMA,7.866704892038983,84.64000777337965,9.200000422466276,-2.1993472281102786,3.1237236899087506,NDSN
Prophet,Prophet,27.514860302870897,808.6620030538332,28.436983016027444,-29.56699315145965,10.81131503398362,NDSN
