,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,45.96468565638888,3519.737871199323,59.32737876561986,-1.501616229774116,8.66002181381649,GS
SARIMA,SARIMA,58.01256222319664,4373.487500173642,66.13234836427361,-2.108409691719635,10.73814407615421,GS
Prophet,Prophet,98.5095006837257,10049.062144444524,100.24501057132233,-6.14226396239707,17.75449048103189,GS
