,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,1.9909311450507223,5.2745100774985385,2.2966301568817165,-0.20016292514447764,3.173180390385961,ES
SARIMA,SARIMA,2.079611296117698,5.7416132238873585,2.39616635981047,-0.3064476549634152,3.3190608764453664,ES
Prophet,Prophet,4.650658734118857,29.899973933532376,5.4680868622885255,-5.803445182690864,7.463692293522131,ES
