,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,13.83714503100779,287.221061208774,16.947597505510156,-1.2138657192967597,4.548501809375907,GD
SARIMA,SARIMA,14.29237537416174,296.89741486666014,17.230711385971855,-1.288449900417846,4.706914823907493,GD
Prophet,Prophet,17.516429855537634,372.0294399687357,19.28806470252357,-1.867558598417976,5.821866770821709,GD
