,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,15.466645364900522,359.9416097025954,18.972127179169853,-1.9773085401656414,5.184369740846992,WTW
SARIMA,SARIMA,18.92950469232834,443.5459419625856,21.060530429278973,-2.6688537400612113,6.294024605561449,WTW
Prophet,Prophet,11.811735135917884,174.73933383744412,13.218900628926905,-0.44538140885389854,3.906125316967194,WTW
