,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,10.193442383609048,198.43816773768458,14.086808287816108,-0.7707401430044669,4.826950252313011,IEX
SARIMA,SARIMA,11.117307877871212,218.14979318617497,14.769894826510274,-0.9466345632333928,5.247824574285987,IEX
Prophet,Prophet,35.393888646698606,1278.8102517272287,35.76045653689601,-10.411316047890622,16.09080994586787,IEX
