,Model,MAE,MSE,RMSE,R2,MAPE,Symbol
ARIMA,ARIMA,3.9028027770283833,20.26100390565303,4.501222490130101,-0.13871323962175053,1.76409036973813,STE
SARIMA,SARIMA,3.6197807370200534,17.74085236031504,4.211989121580805,0.002924852147675794,1.640655076163218,STE
Prophet,Prophet,11.609012564145319,188.2381624000967,13.719991341108663,-9.579401135560396,5.321598418669744,STE
